ticket_id,incident_id,opened_at,resolved_at,priority,status,assignment_group,service,configuration_item,category,resolution_hours,sla_breached,root_cause_code,source_updated_at
INC-202602536,INC-202602536,2026-07-31T08:00:00+00:00,2026-07-31T12:42:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,4.7,False,application_error,2026-07-31T12:42:00+00:00
INC-202602537,INC-202602537,2026-07-31T10:00:00+00:00,2026-07-31T12:18:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.3,False,application_error,2026-07-31T12:18:00+00:00
INC-202602538,INC-202602538,2026-07-31T12:00:00+00:00,2026-07-31T13:24:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.4,False,application_error,2026-07-31T13:24:00+00:00
INC-202602539,INC-202602539,2026-07-31T14:00:00+00:00,2026-07-31T15:30:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.5,False,application_error,2026-07-31T15:30:00+00:00
INC-202602540,INC-202602540,2026-07-31T16:00:00+00:00,2026-07-31T21:06:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,5.1,True,application_error,2026-07-31T21:06:00+00:00
INC-202602541,INC-202602541,2026-07-31T18:00:00+00:00,2026-07-31T20:00:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.0,False,application_error,2026-07-31T20:00:00+00:00
INC-202602542,INC-202602542,2026-07-31T20:00:00+00:00,2026-07-31T21:06:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.1,False,application_error,2026-07-31T21:06:00+00:00
INC-202602543,INC-202602543,2026-07-31T22:00:00+00:00,2026-07-31T23:12:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.2,False,application_error,2026-07-31T23:12:00+00:00
INC-202602544,INC-202602544,2026-08-01T00:00:00+00:00,2026-08-01T04:48:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,4.8,False,application_error,2026-08-01T04:48:00+00:00
INC-202602545,INC-202602545,2026-08-01T02:00:00+00:00,2026-08-01T04:24:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.4,False,application_error,2026-08-01T04:24:00+00:00
INC-202602546,INC-202602546,2026-08-01T04:00:00+00:00,2026-08-01T05:30:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.5,False,application_error,2026-08-01T05:30:00+00:00
INC-202602547,INC-202602547,2026-08-01T06:00:00+00:00,2026-08-01T07:36:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.6,False,application_error,2026-08-01T07:36:00+00:00
INC-202602548,INC-202602548,2026-08-01T08:00:00+00:00,2026-08-01T12:30:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,4.5,False,application_error,2026-08-01T12:30:00+00:00
INC-202602549,INC-202602549,2026-08-01T10:00:00+00:00,2026-08-01T12:06:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.1,False,application_error,2026-08-01T12:06:00+00:00
INC-202602550,INC-202602550,2026-08-01T12:00:00+00:00,2026-08-01T13:12:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.2,False,certificate_expiry,2026-08-01T13:12:00+00:00
INC-202602551,INC-202602551,2026-08-01T14:00:00+00:00,2026-08-01T15:18:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.3,False,application_error,2026-08-01T15:18:00+00:00
INC-202602552,INC-202602552,2026-08-01T16:00:00+00:00,2026-08-01T20:54:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,4.9,False,application_error,2026-08-01T20:54:00+00:00
INC-202602553,INC-202602553,2026-08-01T18:00:00+00:00,2026-08-01T20:30:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.5,False,application_error,2026-08-01T20:30:00+00:00
INC-202602554,INC-202602554,2026-08-01T20:00:00+00:00,2026-08-01T21:36:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.6,False,application_error,2026-08-01T21:36:00+00:00
INC-202602555,INC-202602555,2026-08-01T22:00:00+00:00,2026-08-01T23:00:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.0,False,application_error,2026-08-01T23:00:00+00:00
INC-202602556,INC-202602556,2026-08-02T00:00:00+00:00,2026-08-02T04:36:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,4.6,False,application_error,2026-08-02T04:36:00+00:00
INC-202602557,INC-202602557,2026-08-02T02:00:00+00:00,2026-08-02T04:12:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.2,False,application_error,2026-08-02T04:12:00+00:00
INC-202602558,INC-202602558,2026-08-02T04:00:00+00:00,2026-08-02T05:18:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.3,False,application_error,2026-08-02T05:18:00+00:00
INC-202602559,INC-202602559,2026-08-02T06:00:00+00:00,2026-08-02T07:24:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.4,False,application_error,2026-08-02T07:24:00+00:00
INC-202602560,INC-202602560,2026-08-02T08:00:00+00:00,2026-08-02T13:00:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,5.0,True,application_error,2026-08-02T13:00:00+00:00
INC-202602561,INC-202602561,2026-08-02T10:00:00+00:00,2026-08-02T12:36:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.6,False,application_error,2026-08-02T12:36:00+00:00
INC-202602562,INC-202602562,2026-08-02T12:00:00+00:00,2026-08-02T13:00:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.0,False,application_error,2026-08-02T13:00:00+00:00
INC-202602563,INC-202602563,2026-08-02T14:00:00+00:00,2026-08-02T15:06:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.1,False,application_error,2026-08-02T15:06:00+00:00
INC-202602564,INC-202602564,2026-08-02T16:00:00+00:00,2026-08-02T20:42:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,4.7,False,application_error,2026-08-02T20:42:00+00:00
INC-202602565,INC-202602565,2026-08-02T18:00:00+00:00,2026-08-02T20:18:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.3,False,application_error,2026-08-02T20:18:00+00:00
INC-202602566,INC-202602566,2026-08-02T20:00:00+00:00,2026-08-02T21:24:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.4,False,application_error,2026-08-02T21:24:00+00:00
INC-202602567,INC-202602567,2026-08-02T22:00:00+00:00,2026-08-02T23:30:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.5,False,certificate_expiry,2026-08-02T23:30:00+00:00
INC-202602568,INC-202602568,2026-08-03T00:00:00+00:00,2026-08-03T05:06:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,5.1,False,application_error,2026-08-03T05:06:00+00:00
INC-202602569,INC-202602569,2026-08-03T02:00:00+00:00,2026-08-03T04:00:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.0,False,application_error,2026-08-03T04:00:00+00:00
INC-202602570,INC-202602570,2026-08-03T04:00:00+00:00,2026-08-03T05:06:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.1,False,application_error,2026-08-03T05:06:00+00:00
INC-202602571,INC-202602571,2026-08-03T06:00:00+00:00,2026-08-03T07:12:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.2,False,application_error,2026-08-03T07:12:00+00:00
INC-202602572,INC-202602572,2026-08-03T08:00:00+00:00,2026-08-03T12:48:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,4.8,False,application_error,2026-08-03T12:48:00+00:00
INC-202602573,INC-202602573,2026-08-03T10:00:00+00:00,2026-08-03T12:24:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.4,False,application_error,2026-08-03T12:24:00+00:00
INC-202602574,INC-202602574,2026-08-03T12:00:00+00:00,2026-08-03T13:30:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.5,False,application_error,2026-08-03T13:30:00+00:00
INC-202602575,INC-202602575,2026-08-03T14:00:00+00:00,2026-08-03T15:36:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.6,False,application_error,2026-08-03T15:36:00+00:00
INC-202602576,INC-202602576,2026-08-03T16:00:00+00:00,2026-08-03T20:30:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,4.5,False,application_error,2026-08-03T20:30:00+00:00
INC-202602577,INC-202602577,2026-08-03T18:00:00+00:00,2026-08-03T20:06:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.1,False,application_error,2026-08-03T20:06:00+00:00
INC-202602578,INC-202602578,2026-08-03T20:00:00+00:00,2026-08-03T21:12:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.2,False,application_error,2026-08-03T21:12:00+00:00
INC-202602579,INC-202602579,2026-08-03T22:00:00+00:00,2026-08-03T23:18:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.3,False,application_error,2026-08-03T23:18:00+00:00
INC-202602580,INC-202602580,2026-08-04T00:00:00+00:00,2026-08-04T04:54:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,4.9,True,application_error,2026-08-04T04:54:00+00:00
INC-202602581,INC-202602581,2026-08-04T02:00:00+00:00,2026-08-04T04:30:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.5,False,application_error,2026-08-04T04:30:00+00:00
INC-202602582,INC-202602582,2026-08-04T04:00:00+00:00,2026-08-04T05:36:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.6,False,application_error,2026-08-04T05:36:00+00:00
INC-202602583,INC-202602583,2026-08-04T06:00:00+00:00,2026-08-04T07:00:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.0,False,application_error,2026-08-04T07:00:00+00:00
INC-202602584,INC-202602584,2026-08-04T08:00:00+00:00,2026-08-04T12:36:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,4.6,False,certificate_expiry,2026-08-04T12:36:00+00:00
INC-202602585,INC-202602585,2026-08-04T10:00:00+00:00,2026-08-04T12:12:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.2,False,application_error,2026-08-04T12:12:00+00:00
INC-202602586,INC-202602586,2026-08-04T12:00:00+00:00,2026-08-04T13:18:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.3,False,application_error,2026-08-04T13:18:00+00:00
INC-202602587,INC-202602587,2026-08-04T14:00:00+00:00,2026-08-04T15:24:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.4,False,application_error,2026-08-04T15:24:00+00:00
INC-202602588,INC-202602588,2026-08-04T16:00:00+00:00,2026-08-04T21:00:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,5.0,False,application_error,2026-08-04T21:00:00+00:00
INC-202602589,INC-202602589,2026-08-04T18:00:00+00:00,2026-08-04T20:36:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.6,False,application_error,2026-08-04T20:36:00+00:00
INC-202602590,INC-202602590,2026-08-04T20:00:00+00:00,2026-08-04T21:00:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.0,False,application_error,2026-08-04T21:00:00+00:00
INC-202602591,INC-202602591,2026-08-04T22:00:00+00:00,2026-08-04T23:06:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.1,False,application_error,2026-08-04T23:06:00+00:00
INC-202602592,INC-202602592,2026-08-05T00:00:00+00:00,2026-08-05T04:42:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,4.7,False,application_error,2026-08-05T04:42:00+00:00
INC-202602593,INC-202602593,2026-08-05T02:00:00+00:00,2026-08-05T04:18:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.3,False,application_error,2026-08-05T04:18:00+00:00
INC-202602594,INC-202602594,2026-08-05T04:00:00+00:00,2026-08-05T05:24:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.4,False,application_error,2026-08-05T05:24:00+00:00
INC-202602595,INC-202602595,2026-08-05T06:00:00+00:00,2026-08-05T07:30:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.5,False,application_error,2026-08-05T07:30:00+00:00
INC-202602596,INC-202602596,2026-08-05T08:00:00+00:00,2026-08-05T13:06:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,5.1,False,application_error,2026-08-05T13:06:00+00:00
INC-202602597,INC-202602597,2026-08-05T10:00:00+00:00,2026-08-05T12:00:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.0,False,application_error,2026-08-05T12:00:00+00:00
INC-202602598,INC-202602598,2026-08-05T12:00:00+00:00,2026-08-05T13:06:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.1,False,application_error,2026-08-05T13:06:00+00:00
INC-202602599,INC-202602599,2026-08-05T14:00:00+00:00,2026-08-05T15:12:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.2,False,application_error,2026-08-05T15:12:00+00:00
INC-202602600,INC-202602600,2026-08-05T16:00:00+00:00,2026-08-05T20:48:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,4.8,True,application_error,2026-08-05T20:48:00+00:00
INC-202602601,INC-202602601,2026-08-05T18:00:00+00:00,2026-08-05T20:24:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.4,False,certificate_expiry,2026-08-05T20:24:00+00:00
INC-202602602,INC-202602602,2026-08-05T20:00:00+00:00,2026-08-05T21:30:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.5,False,application_error,2026-08-05T21:30:00+00:00
INC-202602603,INC-202602603,2026-08-05T22:00:00+00:00,2026-08-05T23:36:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.6,False,application_error,2026-08-05T23:36:00+00:00
INC-202602604,INC-202602604,2026-08-06T00:00:00+00:00,2026-08-06T04:30:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,4.5,False,application_error,2026-08-06T04:30:00+00:00
INC-202602605,INC-202602605,2026-08-06T02:00:00+00:00,2026-08-06T04:06:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.1,False,application_error,2026-08-06T04:06:00+00:00
INC-202602606,INC-202602606,2026-08-06T04:00:00+00:00,2026-08-06T05:12:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.2,False,application_error,2026-08-06T05:12:00+00:00
INC-202602607,INC-202602607,2026-08-06T06:00:00+00:00,2026-08-06T07:18:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.3,False,application_error,2026-08-06T07:18:00+00:00
INC-202602608,INC-202602608,2026-08-06T08:00:00+00:00,2026-08-06T12:54:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,4.9,False,application_error,2026-08-06T12:54:00+00:00
INC-202602609,INC-202602609,2026-08-06T10:00:00+00:00,2026-08-06T12:30:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.5,False,application_error,2026-08-06T12:30:00+00:00
INC-202602610,INC-202602610,2026-08-06T12:00:00+00:00,2026-08-06T13:36:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.6,False,application_error,2026-08-06T13:36:00+00:00
INC-202602611,INC-202602611,2026-08-06T14:00:00+00:00,2026-08-06T15:00:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.0,False,application_error,2026-08-06T15:00:00+00:00
INC-202602612,INC-202602612,2026-08-06T16:00:00+00:00,2026-08-06T20:36:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,4.6,False,application_error,2026-08-06T20:36:00+00:00
INC-202602613,INC-202602613,2026-08-06T18:00:00+00:00,2026-08-06T20:12:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.2,False,application_error,2026-08-06T20:12:00+00:00
INC-202602614,INC-202602614,2026-08-06T20:00:00+00:00,2026-08-06T21:18:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.3,False,application_error,2026-08-06T21:18:00+00:00
INC-202602615,INC-202602615,2026-08-06T22:00:00+00:00,2026-08-06T23:24:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.4,False,application_error,2026-08-06T23:24:00+00:00
INC-202602616,INC-202602616,2026-08-07T00:00:00+00:00,2026-08-07T05:00:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,5.0,False,application_error,2026-08-07T05:00:00+00:00
INC-202602617,INC-202602617,2026-08-07T02:00:00+00:00,2026-08-07T04:36:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.6,False,application_error,2026-08-07T04:36:00+00:00
INC-202602618,INC-202602618,2026-08-07T04:00:00+00:00,2026-08-07T05:00:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.0,False,certificate_expiry,2026-08-07T05:00:00+00:00
INC-202602619,INC-202602619,2026-08-07T06:00:00+00:00,2026-08-07T07:06:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.1,False,application_error,2026-08-07T07:06:00+00:00
INC-202602620,INC-202602620,2026-08-07T08:00:00+00:00,2026-08-07T12:42:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,4.7,True,application_error,2026-08-07T12:42:00+00:00
INC-202602621,INC-202602621,2026-08-07T10:00:00+00:00,2026-08-07T12:18:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.3,False,application_error,2026-08-07T12:18:00+00:00
INC-202602622,INC-202602622,2026-08-07T12:00:00+00:00,2026-08-07T13:24:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.4,False,application_error,2026-08-07T13:24:00+00:00
INC-202602623,INC-202602623,2026-08-07T14:00:00+00:00,2026-08-07T15:30:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.5,False,application_error,2026-08-07T15:30:00+00:00
INC-202602624,INC-202602624,2026-08-07T16:00:00+00:00,2026-08-07T21:06:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,5.1,False,application_error,2026-08-07T21:06:00+00:00
INC-202602625,INC-202602625,2026-08-07T18:00:00+00:00,2026-08-07T20:00:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.0,False,application_error,2026-08-07T20:00:00+00:00
INC-202602626,INC-202602626,2026-08-07T20:00:00+00:00,2026-08-07T21:06:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.1,False,application_error,2026-08-07T21:06:00+00:00
INC-202602627,INC-202602627,2026-08-07T22:00:00+00:00,2026-08-07T23:12:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.2,False,application_error,2026-08-07T23:12:00+00:00
INC-202602628,INC-202602628,2026-08-08T00:00:00+00:00,2026-08-08T04:48:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,4.8,False,application_error,2026-08-08T04:48:00+00:00
INC-202602629,INC-202602629,2026-08-08T02:00:00+00:00,2026-08-08T04:24:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.4,False,application_error,2026-08-08T04:24:00+00:00
INC-202602630,INC-202602630,2026-08-08T04:00:00+00:00,2026-08-08T05:30:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.5,False,application_error,2026-08-08T05:30:00+00:00
INC-202602631,INC-202602631,2026-08-08T06:00:00+00:00,2026-08-08T07:36:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.6,False,application_error,2026-08-08T07:36:00+00:00
INC-202602632,INC-202602632,2026-08-08T08:00:00+00:00,2026-08-08T12:30:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,4.5,False,application_error,2026-08-08T12:30:00+00:00
INC-202602633,INC-202602633,2026-08-08T10:00:00+00:00,2026-08-08T12:06:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.1,False,application_error,2026-08-08T12:06:00+00:00
INC-202602634,INC-202602634,2026-08-08T12:00:00+00:00,2026-08-08T13:12:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.2,False,application_error,2026-08-08T13:12:00+00:00
INC-202602635,INC-202602635,2026-08-08T14:00:00+00:00,2026-08-08T15:18:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.3,False,certificate_expiry,2026-08-08T15:18:00+00:00
INC-202602636,INC-202602636,2026-08-08T16:00:00+00:00,2026-08-08T20:54:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,4.9,False,application_error,2026-08-08T20:54:00+00:00
INC-202602637,INC-202602637,2026-08-08T18:00:00+00:00,2026-08-08T20:30:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.5,False,application_error,2026-08-08T20:30:00+00:00
INC-202602638,INC-202602638,2026-08-08T20:00:00+00:00,2026-08-08T21:36:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.6,False,application_error,2026-08-08T21:36:00+00:00
INC-202602639,INC-202602639,2026-08-08T22:00:00+00:00,2026-08-08T23:00:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.0,False,application_error,2026-08-08T23:00:00+00:00
INC-202602640,INC-202602640,2026-08-09T00:00:00+00:00,2026-08-09T04:36:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,4.6,True,application_error,2026-08-09T04:36:00+00:00
INC-202602641,INC-202602641,2026-08-09T02:00:00+00:00,2026-08-09T04:12:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.2,False,application_error,2026-08-09T04:12:00+00:00
INC-202602642,INC-202602642,2026-08-09T04:00:00+00:00,2026-08-09T05:18:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.3,False,application_error,2026-08-09T05:18:00+00:00
INC-202602643,INC-202602643,2026-08-09T06:00:00+00:00,2026-08-09T07:24:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.4,False,application_error,2026-08-09T07:24:00+00:00
INC-202602644,INC-202602644,2026-08-09T08:00:00+00:00,2026-08-09T13:00:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,5.0,False,application_error,2026-08-09T13:00:00+00:00
INC-202602645,INC-202602645,2026-08-09T10:00:00+00:00,2026-08-09T12:36:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.6,False,application_error,2026-08-09T12:36:00+00:00
INC-202602646,INC-202602646,2026-08-09T12:00:00+00:00,2026-08-09T13:00:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.0,False,application_error,2026-08-09T13:00:00+00:00
INC-202602647,INC-202602647,2026-08-09T14:00:00+00:00,2026-08-09T15:06:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.1,False,application_error,2026-08-09T15:06:00+00:00
INC-202602648,INC-202602648,2026-08-09T16:00:00+00:00,2026-08-09T20:42:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,4.7,False,application_error,2026-08-09T20:42:00+00:00
INC-202602649,INC-202602649,2026-08-09T18:00:00+00:00,2026-08-09T20:18:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.3,False,application_error,2026-08-09T20:18:00+00:00
INC-202602650,INC-202602650,2026-08-09T20:00:00+00:00,2026-08-09T21:24:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.4,False,application_error,2026-08-09T21:24:00+00:00
INC-202602651,INC-202602651,2026-08-09T22:00:00+00:00,2026-08-09T23:30:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.5,False,application_error,2026-08-09T23:30:00+00:00
INC-202602652,INC-202602652,2026-08-10T00:00:00+00:00,2026-08-10T05:06:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,5.1,False,certificate_expiry,2026-08-10T05:06:00+00:00
INC-202602653,INC-202602653,2026-08-10T02:00:00+00:00,2026-08-10T04:00:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.0,False,application_error,2026-08-10T04:00:00+00:00
INC-202602654,INC-202602654,2026-08-10T04:00:00+00:00,2026-08-10T05:06:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.1,False,application_error,2026-08-10T05:06:00+00:00
INC-202602655,INC-202602655,2026-08-10T06:00:00+00:00,2026-08-10T07:12:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.2,False,application_error,2026-08-10T07:12:00+00:00
INC-202602656,INC-202602656,2026-08-10T08:00:00+00:00,2026-08-10T12:48:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,4.8,False,application_error,2026-08-10T12:48:00+00:00
INC-202602657,INC-202602657,2026-08-10T10:00:00+00:00,2026-08-10T12:24:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.4,False,application_error,2026-08-10T12:24:00+00:00
INC-202602658,INC-202602658,2026-08-10T12:00:00+00:00,2026-08-10T13:30:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.5,False,application_error,2026-08-10T13:30:00+00:00
INC-202602659,INC-202602659,2026-08-10T14:00:00+00:00,2026-08-10T15:36:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.6,False,application_error,2026-08-10T15:36:00+00:00
INC-202602660,INC-202602660,2026-08-10T16:00:00+00:00,2026-08-10T20:30:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,4.5,True,application_error,2026-08-10T20:30:00+00:00
INC-202602661,INC-202602661,2026-08-10T18:00:00+00:00,2026-08-10T20:06:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.1,False,application_error,2026-08-10T20:06:00+00:00
INC-202602662,INC-202602662,2026-08-10T20:00:00+00:00,2026-08-10T21:12:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.2,False,application_error,2026-08-10T21:12:00+00:00
